station_key,station_id,station_name,total_start_count,total_end_count
57c20fd09eb33b1ad408fb2a8e08d6fc,21,"Lansdowne Drive, Hackney Central",33521,29171
8db833a538a706726403efff40ce9a96,3426,"Lansdowne Drive, Hackney Central",2425,2373
5e4c2b4592d940e78d53fcfcb82b0e76,200172,"Lansdowne Road, Ladbroke Grove",2774,2690
465eb637d060c1f1d8842af81dee0e3e,622,"Lansdowne Road, Ladbroke Grove",98044,96915
642ac0fa160915a79f215b18a353676c,543,"Lansdowne Walk, Ladbroke Grove",27072,21079
ff4b73c8a098fdf12399fe1067a9615e,200065,"Lansdowne Walk, Ladbroke Grove",674,550
5e1f1583eb37d62270be43c2007c29a9,543,"Lansdowne Walk, Notting Hill",27072,21079
0afcbecd6827f0baa45b4e37f9e958e5,300204,"Lansdowne Way Bus Garage, Stockwell",1835,1703
072a9636171db15fed4d1768623d27a9,794,"Lansdowne Way Bus Garage, Stockwell",32293,32749
d405a94ba07d8d2dcb4502130b678d5e,300208,"Lavington Street, Bankside",2639,2761
be213b0412202b20ab52f4b3f757364f,801,"Lavington Street, Bankside",86857,90515
405b26e9d4388e4fe3d8519acdb7bfb8,300029,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",1365,1396
c7106bf92c98d4ac0fc28641f915ce47,786,"Lee Valley VeloPark, Queen Elizabeth Olympic Park",92045,90326
40bc52c0c2937a73150db88c209577b4,202,"Leman Street, Aldgate",194503,191272
b0425ea059dd811215289aa71189cb45,1102,"Leman Street, Aldgate",4575,4614
e0eea2b7cb7df74e745ebd058eda7799,32,"Leonard Circus , Shoreditch",188042,199296
59f7719a5fdea7b0103bef39841b59fb,865,"Leonard Circus , Shoreditch",616,1137
c09617f117225a9a1a6ec5033ff575f2,1020,"Leonard Circus , Shoreditch",4761,5135
79fa7f136557880417871ed49e129334,155,"Lexham Gardens, Kensington",87771,83782
48896bf414100b1415dfc1d85c47d62f,1121,"Lexham Gardens, Kensington",2733,2533
d493d132135038ffab9a4f069c0caacc,475,"Lightermans Road, Millwall",54177,56733
899340afb037b52b940f396dcc79a346,200004,"Lightermans Road, Millwall",1367,1359
4b5d799b868f1cc7e2bb2341525dc840,777,"Limburg Road, Clapham Common",25692,25306
d64c9adbef5460c0abb136fcf0cc490d,866,"Limburg Road, Clapham Junction",70,214
92948243bcf8f83054cbde69f912ff97,777,"Limburg Road, Clapham Junction",25692,25306
b8a525ddcab8339eb171307416fe840a,300100,"Limburg Road, Clapham Junction",1046,1047
b3427f2a0d2a5094a2e310094e5bfebe,573,"Limerston Street, Chelsea",196468,199092
2b22bee30036feb23ac9deff05ae8158,573,"Limerston Street, West Chelsea",196468,199092
49f8a13c03b5f3e2637e2b67c935feb5,200001,"Limerston Street, West Chelsea",7020,6962
302d3be9b6d8afa65b6fae9ffd0173c3,809,"Lincoln's Inn Fields, Holborn",60844,64683
0dce27893b2cc07593e0ea8c27f2b58e,300240,"Lincoln's Inn Fields, Holborn",2476,2867
aa517692d0e4d7445d46b7466e32b32a,22178,"Lindfield Street, Poplar",2496,2359
5c83edadc53e3f8863ad53f6e2feb9b6,469,"Lindfield Street, Poplar",60893,59790
a13694639a9fcb84c65f8a33db87130d,1030,"Lisson Grove, St. John's Wood",1207,951
61e18bb3434a4200e4c112271508a2cd,60,"Lisson Grove, St. John's Wood",50707,41742
b47a4767af270f94651651b773950895,995,"Little Argyll Street, West End",7677,8398
9beb2b44069dca61685a74e0c156f24f,116,"Little Argyll Street, West End",235246,256363
23ae09744f19a80eba9217bb4c0566df,775,"Little Brook Green, Brook Green",50736,54284
64d4b3a80d4147352f484170764e0b5b,300101,"Little Brook Green, Brook Green",1889,2011
ae24820b0e823027a901633feb76fdbf,234,"Liverpool Road (N1 Centre), Angel",142191,137517
1de6dacbb09c0ce68df861eac716f700,1081,"Liverpool Road (N1 Centre), Angel",4346,4339
e34dee19d8db1f692492ea2562696220,8,"Lodge Road, St. John's Wood",75801,73459
07c08429fc463981378ff79de6b224c7,3423,"Lodge Road, St. John's Wood",4236,4092
46f7536fcb63afab3a2b9d7e0185ab71,117,"Lollard Street, Vauxhall",94140,84722
bc6f5d7ab70b1357afd4268f533a4c47,998,"Lollard Street, Vauxhall",3860,3811
fa3d60427e30406f329143099a7fc0ad,614,"London Fields, Hackney Central",83731,81521
f86252745c867ac03072093025e55d44,200025,"London Fields, Hackney Central",6643,6543
72b511a8a5bb647b0601bd8580aa55b5,300079,"London Street, Paddington",5529,4869
568593c49dc322587301bd773fba64d3,752,"London Street, Paddington",20182,17404
44069c8dfc673f1311460b20ae3187d9,343,"London Zoo Car Park, Regent's Park",82856,78013
e96f3511bdb3d4675334d0a256b77bc5,343,"London Zoo Car Park, The Regent's Park",82856,78013
b40078cbe40ad5579ddb000dac2d4313,1188,"London Zoo Car Park, The Regent's Park",1310,1205
763fd219fbdfa1ac62a7b0cc66ef69d2,271,"London Zoo,  The Regent's Park",83151,81595
262f06c9fe7599820e89e20d2eb45440,1136,"London Zoo,  The Regent's Park",1315,1193
3a22a7a595ebd41a9efcf122b4ffee7a,271,"London Zoo, Regents Park",83151,81595
f2b0ce891a6ac150ccddb5d4b6984e16,1189,"Long Lane , Bermondsey",3121,3032
bd0b3e78659033588b9c36a1d7bf749a,308,"Long Lane , Bermondsey",92237,89995
4afb281f1d34d09fab9d18bb8857f6e0,76,"Longford Street, Regent's Park",64395,54476
1bdc597ec2b6c52e75ca61da197336b7,76,"Longford Street, The Regent's Park",64395,54476
8bbc28e7f8f45878fd11e442965c3037,976,"Longford Street, The Regent's Park",1671,1284
7ae76ce1a1111101ad49a23d8ee2538e,363,"Lord's, St. John's Wood",28439,20327
7526639dc45d72dbce5c48a802d198a7,300076,"Lots Road, West Chelsea",2049,1957
a126d42c68e566caa001e894dcbb0a70,746,"Lots Road, West Chelsea",73351,71056
841b993afa79517f259a3f2e2f1f5ae2,347,"Lower Marsh, Waterloo",99188,102528
de663c3e0a35a13b33f4545369a50e21,870,"Lower Marsh, Waterloo",272,729
b8e4e860ee3417945aee6847ba376059,1219,"Lower Marsh, Waterloo",2694,2766
c585ac8d2d3e648248a49a14b2fbfbfc,276,"Lower Thames Street, Monument",69237,70997
7c20ee82a83b2946bbebe1302db2c177,1098,"Lower Thames Street, Monument",1303,1329
4118525d758ccf2c7abd2524ed2e5f87,351,"Macclesfield Rd, St Lukes",111648,89913
56b2d67ff005154e8e569b6ba2242aec,1226,"Macclesfield Rd, St Lukes",5070,4127
80e59c462dbcf84d678f14c84b7d6990,200216,"Maclise Road, Olympia",1203,1209
c5d02379e9210238563b7bf9cb1f82b7,687,"Maclise Road, Olympia",74398,72430
3e226adf89352717114e0c5bd78f809b,8,"Maida Vale, Maida Vale",75801,73459
1d64075c28eb70880dec2d9d3217a245,3423,"Maida Vale, Maida Vale",4236,4092
5228acf3e137275bcccbc6ce7ccabfe9,980,"Malet Street, Bloomsbury",5541,5658
38fded375c8cd96580990288186f5904,12,"Malet Street, Bloomsbury",182781,185258
9b461b89dc3a6cc1f4029a7792e39729,1175,"Mallory Street, Marylebone",1448,1135
38d861bf04f8d1b20952631d4dd37e5e,208,"Mallory Street, Marylebone",38058,30606
2d9411bebdcaa74b6b1de3b64dfe4a9a,472,"Malmesbury Road, Bow",17534,15918
5a4a8218ba845836ab7bb3254d9ef810,200019,"Malmesbury Road, Bow",519,396
48e616989525648b657b5f73941c715d,599,"Manbre Road, Hammersmith",48049,46302
cc495e06c2ba0b55f1b338ee23525540,200235,"Manbre Road, Hammersmith",1747,1698
4125b07e0696d997fabc7f2e378e0972,752,"Manfred Road, East Putney",20182,17404
bf697c9c1203bb400bee17be267a7bfb,300079,"Manfred Road, East Putney",5529,4869
5ecdeb8de1f7b4d10cf68eca42cc43ce,529,"Manresa Road, Chelsea",90846,92168
cf18007f361bd1a08dfe52910916fdee,200010,"Manresa Road, Chelsea",3055,3027
93cc3ec30ec848808c4a85e4b5edc215,492,"Maplin Street, Mile End",143691,139447
5d614191289de05500367d6c1437e691,200230,"Maplin Street, Mile End",5917,5802
400615f4b104672ef804af3f4db5b366,3468,"Margery Street, Clerkenwell",2045,1859
901640e476013f630b8f0fcb4ec7964b,204,"Margery Street, Clerkenwell",76413,71825
ed5a49efd56d4eae7cc2de0094022abe,3505,"Marloes Road, Kensington",1605,1491
1efa72425fff32d69b5f2d5aa8bfc06e,384,"Marloes Road, Kensington",46840,44309
657459ceea604bdcbfa2c5f6227e8285,1152,"Marylebone Lane, Marylebone",4110,4290
9ef35eb9ab736f7fdcb7707b2384c036,301,"Marylebone Lane, Marylebone",143812,150395
4d219e6cfe8969911fe3aaccc72e0eae,22168,Mechanical Workshop Clapham,0,36
cca8d5aa968e99f5417d0b3db4b38661,434,Mechanical Workshop Clapham,0,741
891a357019b65022f39b81369c3a440b,10626,Mechanical Workshop Penton,4,36
0f1819a30dd54d420c34c4c01f9fdf8f,346,Mechanical Workshop Penton,388,688
cccebf86b6c076c1bc318bd3a1a08664,300203,"Melton Street, Euston",1957,1934
25a93c579cf87d6bfb01c73d8852282e,795,"Melton Street, Euston",58952,57562
0cb7296d41acce9f68b65401f3331ad9,497,"Merchant Street, Bow",36198,33955
db0c9efb11691591091e55b6c37eee34,200242,"Merchant Street, Bow",1517,1414
c8eda7823f7e4c8ebdf75fc56fad0f1e,200063,"Mexfield Road, East Putney",751,696
b17458f2425beae4d569d338709d8933,704,"Mexfield Road, East Putney",24956,22301
4974b3cbda73cc6c1cb6bf319107f40f,300095,"Michael Road, Walham Green",30,35
5aaeb3ce8023c92d469a23c660414ec7,731,"Michael Road, Walham Green",68386,67475
f138abea1baf071db8909e2a2c0a8f5f,300027,"Mile End Park Leisure Centre, Mile End",2753,2543
6607ce9a32c90f0ab3b3b51ce06d0144,763,"Mile End Park Leisure Centre, Mile End",82004,78478
59514495331338735f9a48167e01f216,300056,"Mile End Stadium, Mile End",2289,2174
b8cca1ff27f87580aee6a1983f78778a,712,"Mile End Stadium, Mile End",84883,81553
bed4ee18d6abc710bf23e68411900d8f,376,"Millbank House, Pimlico",123994,125142
f3af89b3ef3bc52a97c38c08d6acb6c4,2683,"Millbank Tower, Pimlico",2552,2636
d68aa27f56349fc2aacdb6e52e2127a1,376,"Millbank Tower, Pimlico",123994,125142
320adc42d1e6a9b4383014cd0a3bab47,1230,"Millennium Hotel, Mayfair",1790,1921
677ad746e596ed3d4f7ed0fcee7c4085,366,"Millennium Hotel, Mayfair",59360,63703
9c26e927c6bc17df3e7646e2b0265fac,473,"Millharbour, Millwall",21194,22105
f6a921b2651b95a02d6ea28d3da1862b,22167,"Millharbour, Millwall",378,365
94db5f218c73f8698a74b0132a5e6cc0,195,"Milroy Walk, South Bank",146076,147602
22b22bd0434903cc397c8f17ac06f38f,959,"Milroy Walk, South Bank",3318,3366
ef0a4cf15847394e9c897c36a4902fee,783,Monier Road,90698,91382
203929b766810030f3f552527462f5a9,300213,"Monier Road, Hackney Wick",4358,4306
87ac9dc57d172ca5f5608803aee25590,783,"Monier Road, Hackney Wick",90698,91382
04b54b60947f4eac4858e77d00e3ad9c,783,"Monier Road, Newham",90698,91382
c11d14a1fcd2b3320f51203785e53ea2,200066,"Montgomery Square, Canary Wharf",2741,2813
5baf2de50367542cd279d2bb1c4040a1,551,"Montgomery Square, Canary Wharf",49959,51622
510ad9fc68c9d0fcb37594fe7daa6d4f,1206,"Montpelier Street, Knightsbridge",3801,3866
abf00f1608d5e598fd5a19d79c1c3756,292,"Montpelier Street, Knightsbridge",134511,140520
09b905e6ccfedbdd1eed3a8a5ba786a5,200205,"Montserrat Road , Putney",852,1080
8a833c233a67372e52fe869cf450cfed,709,"Montserrat Road , Putney",36829,42187
90d97a3239a543d1677a92330688bd76,200101,"Monument Street, Monument",4302,4507
5ccdebfe8ad3d632148b23ac84227ed1,587,"Monument Street, Monument",149014,158166
aba6a86201795e9b623999dcfdd4d800,386,"Moor Street, Soho",196227,208038
7180854e19193171aeb0343e633cdf4b,3504,"Moor Street, Soho",5891,6057
12a6c92bb02656a75396ef8fe7d79225,1092,"Moorfields, Moorgate",5593,6217
263bf95253d69d4c3f8b01b8c5efc991,215,"Moorfields, Moorgate",189047,208342
7a6cba2eee21e1288f9f3f333d3dd133,200187,"Morie Street, Wandsworth",853,915
edd09769685f58f3c5de7d8fd0c38c42,629,"Morie Street, Wandsworth",22998,26018
57c2430ee98bb8af16e0d20d8bd4b50f,200174,"Mostyn Grove, Bow",1718,1478
24d5f94f9f829f7195f21bc883028b33,470,"Mostyn Grove, Bow",63554,59714
a1fc1475067b53f7cf39a4568d525596,586,"Mudchute DLR, Cubitt Town",25335,26632
12737217835332bee25f8db2ada3e777,200092,"Mudchute DLR, Cubitt Town",432,453
ff686df5f39db03523cde152d839fce6,63,"Murray Grove , Hoxton",73276,59377
106db329be1fec1b6debc519775c2f85,989,"Murray Grove , Hoxton",3056,2372
45dc85ddead6f98cbb76bd79f36573ef,126,"Museum of London, Barbican",133398,134265
c29e7337c49e9a550ec760a17f7484a4,1043,"Museum of London, Barbican",3717,3730
58fa1a07c9bbec317eb0d6f7dd94b7ed,623,"Nantes Close, Clapham Junction",33186,31079
1ffa4d1e7f84df16aa17c18c7eea2bb7,623,"Nantes Close, Wandsworth",33186,31079
7146190eca69f7fe7c2687bf920d360b,200186,"Nantes Close, Wandsworth",992,955
af40098c226b454e34d64087db98188b,454,"Napier Avenue, Millwall",39583,39730
3a56abdeb1293bff9d86597a2018efef,200046,"Napier Avenue, Millwall",744,759
59e25554458db793c8882cb79bcff65e,378,"Natural History Museum, South Kensington",114137,118492
347fe34ddc61ed3777285841e2f17e5b,2677,"Natural History Museum, South Kensington",2486,3173
69953c272ec8fdf4751b3bf0423c037e,538,"Naval Row, Blackwall",37021,37976
1c67837deb2fa51d17811d7164aa6962,200050,"Naval Row, Blackwall",1054,1098
41aacc652bd87b36cd01f3bc26c27502,1031,"Nesham Street, Wapping",5520,5468
79ff2a296d9561c112d6c83e3d623d4e,46,"Nesham Street, Wapping",191649,191312
94da35912f4cff55228c6f5244df4061,1210,"Nevern Place, Earl's Court",2174,1899
157ab480f751944d67f577d7c7dd8f3a,332,"Nevern Place, Earl's Court",66790,63695
9be32dd37ef46b9e28533ba8707f9ef8,200188,"Neville Gill Close, Wandsworth",1478,1665
8735dad59671b988401b22bb51349d80,684,"Neville Gill Close, Wandsworth",56678,59936
e45b2d1734a2eba1c43e57d9edc2edfe,581,"New Cavendish Street, Marylebone",109224,112794
f872aca207ffa6436c071c96c8c5e14e,200005,"New Cavendish Street, Marylebone",3469,3604
0554e48f57c715eade1510ec519b5ff2,546,"New Fetter Lane, Holborn",121290,114311
434f188cbabed245c717ee717b22f016,200044,"New Fetter Lane, Holborn",3179,2980
717f6b30bcb6f264161bfbf613bcc8ca,1015,"New Globe Walk, Bankside",1738,1823
e3f335cc63c4c1a312f78cf227badb4e,9,"New Globe Walk, Bankside",108372,109368
5cd9a1989c762814dbfbc370f6a9264c,58,"New Inn Yard, Shoreditch",129476,133225
ecf51dac37066e4d947225a3d6d6b094,1032,"New Inn Yard, Shoreditch",3446,3530
abf7bfb088c64627b177a25bb869b43c,156,"New Kent Road, Borough",79122,78362
b0202eecdb22e24511fd106a5cae9b91,966,"New Kent Road, The Borough",2864,2782
a7bd6c58922920483232196e0f2d2857,156,"New Kent Road, The Borough",79122,78362
6a6b9e0038021be73e58355f9490afe7,1128,"New North Road 1, Hoxton",1035,522
f63441c200b3862917c7434e714768bd,327,"New North Road 1, Hoxton",35911,21378
85c748315d04cca25bbd8b02a2e35075,2641,"New North Road 2, Hoxton",1353,1109
8c73c98b9dc1e5fd6f50d62ec782666f,328,"New North Road 2, Hoxton",44953,37793
66bc5a1179020cddb708595554996063,205,"New Road  2, Whitechapel",3342,3568
d57bb0ba49c3cc9efe967c0630cc14db,206,"New Road 1 , Whitechapel",124199,124389
146047ff14283a4a7ae9cc2ff35f7765,1171,"New Road 1 , Whitechapel",4076,4088
8ffd3c2ee67b13dc5fedc918a6660f42,813,"New Spring Gardens Walk, Vauxhall",42580,53699
5043362feddafffe6ae6aa69331dce1f,300224,"New Spring Gardens Walk, Vauxhall",1222,1877
8a7d724e8428213a64bf52716b4ffd63,200146,"Newby Place, Poplar",713,747
4be19c891b9f6ab8fa4d88372f94f4b2,530,"Newby Place, Poplar",30732,32176
7f84ebe28d2314ec337ecb164f29e944,71,"Newgate Street , St. Paul's",229234,272601
0ee2f0a76f39bd2296e91fbd597a7be0,1074,"Newgate Street , St. Paul's",4792,5969
63a6f3fde076f40816401b418333692f,751,"Newton Street, Covent Garden",69673,74423
627add46c86d727457de11e3d8d32826,300074,"Newton Street, Covent Garden",1888,2050
2f7cec1870421e6a535d6f0361b0cb03,626,"Normand Park, Fulham",119895,118479
f95b2e218a18ef45ed24d2fa2b362bc1,300008,"Normand Park, West Kensington",4499,4437
cb953d866a453140f2fc461db10beac7,626,"Normand Park, West Kensington",119895,118479
2b2beea207a09efdbb8951cf48cdefb7,828,"Normandy Road, Stockwell",53688,53545
a9e32014f24f69599425afe9e252b622,300225,"Normandy Road, Stockwell",2924,2826
d1b3a5f6019157397cf1262c335d7d17,180,"North Audley Street, Mayfair",107251,111376
ce8fc37e6be809bdde174bed42fa188a,1126,"North Audley Street, Mayfair",3544,3621
7f94699286b3fec1d76abd66b58e2724,1108,"North Wharf Road, Paddington",2745,2457
ffe5efce7b9eb680e7a75d88acf2a07b,279,"North Wharf Road, Paddington",90251,81898
9ba6a0f2f2c81a56e78850c11ccf7ca6,593,"Northdown Street, King's Cross",71282,67690
b4ac2caf817153816e550b905b052422,200058,"Northdown Street, King's Cross",1735,1674
8705b0996aea6f28681b3cffef36915c,200204,"Northfields, Wandsworth",793,775
6ef577fd96ec9e08dc54c008a1112256,688,"Northfields, Wandsworth",38118,37139
20d048ece20175f78fca4bfdbc53aa1c,3425,"Northington Street , Holborn",4073,4045
8b7944a190b3669e8a24976e71cdbb0b,22,"Northington Street , Holborn",119902,120605
ea244a7385f96c6374f0b2b8e37d225c,1097,"Northumberland Avenue, Strand",3056,3580
17f15f7b0394afae7bfab3423a4af182,354,"Northumberland Avenue, Strand",147667,173847
01bb7263c0ff471097ed90d0b76b5678,122,"Norton Folgate, Liverpool Street",109998,120049
908afe2d65bca7c0e9c881acdca6c128,1068,"Norton Folgate, Liverpool Street",2950,3143
597710e6d3f5e94775987b086537a424,225,"Notting Hill Gate Station, Notting Hill",191118,169200
28d078a035b604cf62b5b90bbdf568b6,1182,"Notting Hill Gate Station, Notting Hill",4712,4068
dd2e7e74dc85ed0161849fa02b58e618,188,"Nutford Place, Marylebone",75010,71135
8896773ff62afa36de36e7100ecb0675,1112,"Nutford Place, Marylebone",2345,2171
783b877446ad97b8485d43b2e9e3c512,216,"Old Brompton Road, South Kensington",114900,109213
a3904611595bb10c34d96bae2e8dac23,3479,"Old Brompton Road, South Kensington",3820,3484
831a2852a28d607fb008ad578b39ac1a,485,"Old Ford Road, Bethnal Green",92512,87083
f86bee8f947a62834040fbb78f99bbc6,22173,"Old Ford Road, Bethnal Green",1962,1718
f47265d40062ad8d6c1f0487f7d404d8,200239,"Old Montague Street, Whitechapel",2834,2788
de59bab04fc6127c73930197f3545a89,537,"Old Montague Street, Whitechapel",103695,100643
021deaf61b16462c7beb5852228863ea,99,"Old Quebec Street, Marylebone",184901,188115
f93859439898cd7e99a6d95f6919fb51,1085,"Old Quebec Street, Marylebone",5851,5919
68212111a529103acf342d3e56578321,1064,"Old Street Station, St. Luke's",7879,7903
3e151b5659f83025796082161e013816,73,"Old Street Station, St. Luke's",230799,238926
2adbfb160e3f004b6f2a4baea32bb067,300004,"Olympia Way, Olympia",976,973
118cab854d487eba3c9bf25c36c8f65a,666,"Olympia Way, Olympia",68094,63707
bd6be2cff6f2560addd9a1227d23e8cd,123456,One London,4,4
a10688341144b08c2c7649cf63713b23,818,"One Tower Bridge, Bermondsey",192130,195422
6f02072e8022b73d6c040e20e183bb96,300249,"One Tower Bridge, Bermondsey",6900,7147
2da77463e62799cf3091162e63e3f5d7,1200,"Ontario Street, Elephant & Castle",3223,3254
3d78da10cb5688158b2807726d88b1f8,324,"Ontario Street, Elephant & Castle",109747,111317
061bd3483c6737657fb15fe2ea6eb31e,200114,"Orbel Street, Battersea",2181,2137
50877479e5fc661ad6847a9c90b7a170,679,"Orbel Street, Battersea",60985,56841
75dfe135e8dca7e9ec2aaff57bdf62c3,300089,"Ormonde Gate, Chelsea",2681,2808
b87768e29246baba7ca75052e05fee5f,747,"Ormonde Gate, Chelsea",83210,83558
abbf3960261e3b02bbbd2c5e40917ac0,165,"Orsett Terrace, Bayswater",33782,28004
72b81945fc660ed57ae7d6cfbaaf3579,2585,"Orsett Terrace, Bayswater",1209,949
9cbf10fedb88a4facd5269eae39adbd9,685,"Osiers Road, Wandsworth",68953,67881
efa21a8427c671a42617e3eb664a86a3,200219,"Osiers Road, Wandsworth",2347,2283
3b637920b14dc76f6689cc8fcd01d1a7,797,"Ossulston Street, Somers Town",76570,74406
0315078bf0efca81bfb9af833c6b847d,300211,"Ossulston Street, Somers Town",3540,3440
38af055e96dcc0abb5001afc296c5655,355,"Oval Way, Lambeth",66519,69015
0c3122a9db053c6d815cf3e2836f04ae,355,"Oval Way, Vauxhall",66519,69015
17f3d21b0ba138625c518abb652657cc,2694,"Oval Way, Vauxhall",5741,5692
b3b18ddb50d0666ff47cd1e03491af29,300078,"Oxford Road, Putney",587,628
355d2e3f9fdbf7216614bccf89afa7bd,743,"Oxford Road, Putney",25641,27453
b486a7019fa2e3c12743b59d7517f700,567,PENTON STREET COMMS TEST TERMINAL _ CONTACT MATT McNULTY,1,11
fccebf2e72d185f44610ff3aee98ac8f,408,"Paddington Green Police Station, Paddington",43824,39637
62615fc6f985932584bcf93b84fde70c,1129,"Paddington Green Police Station, Paddington",4117,4416
fd7c9b3b4ffd3747ba6c144f02cea3fa,370,"Paddington Green, Paddington",30259,25341
f8c7a467d25e2b9a955efb64a50e5280,2670,"Paddington Green, Paddington",1012,775
8345b1a3b597178f0c3048bc3347fc20,56,"Paddington Street, Marylebone",93586,92298
9dee170138aad471f05c4c48400c29b9,1033,"Paddington Street, Marylebone",3295,3288
02cc0c7c422c2347b1319613c9a92615,558,"Page Street, Westminster",120330,129230
3f04c9a4ff31f508bcd6be28ab3bafc7,200048,"Page Street, Westminster",4445,4708
694f55ece0342f4791a5360450285feb,333,"Palace Gardens Terrace, Notting Hill",123473,106235
3ff3cb97b51b9df4f0609a1fa8b3d79b,2633,"Palace Gardens Terrace, Notting Hill",3654,3215
794be0ed13d27cbdc9f40a6289ed8318,404,"Palace Gate, Kensington Gardens",272358,273154
0a5ab1f9d7f69849b769a5637ad70fc7,1110,"Palace Gate, Kensington Gardens",4041,4077
a4cf2e60ab508886d2f424208eca4ff3,3502,"Palissy Street, Shoreditch",2537,2298
136ba3999b583c1ed58d6f24faeac886,322,"Palissy Street, Shoreditch",69723,62003
9b18c83e6dc07a74b741065930ac13b6,1153,"Pall Mall East, West End",3143,4208
5ce7fae661bc9e71b010c280c8751558,233,"Pall Mall East, West End",167875,193964
6b39a47abb104f1895963397d9a163f7,3428,"Pancras Road, King's Cross",1631,1637
120dd7de0e7d363c652fb72f77870ce6,34,"Pancras Road, King's Cross",69650,68692
6805de306fa57d564d1058a3d5726a29,83,"Panton Street, West End",158884,171512
39937671a6f038e4275675b8cf14b883,3452,"Panton Street, West End",4993,5231
fa04d2efd1d9f8702d315a6c5a4bda92,1037,"Park Lane , Hyde Park",5253,5283
745eb60b60ef019b6e485439c2329382,111,"Park Lane , Hyde Park",277332,277172
44b8f0641af77b54b97586913361cb39,733,"Park Lane, Mayfair",72064,70759
0db326ed6c9f0fe10035462f573b727f,300093,"Park Lane, Mayfair",1787,1789
03d8ccc46c9c9a601002a736da2d6b25,114,"Park Road (Baker Street), Regent's Park",150341,147940
88a6b8c1ca4ffbb7eaf13b76d6f76515,114,"Park Road (Baker Street), The Regent's Park",150341,147940
93784fea74930afb0ffc75c0890f751a,1050,"Park Road (Baker Street), The Regent's Park",4199,4105
75b075ebf550796fc63bc901b82c2863,1024,"Park Street, Bankside",1568,1678
8b7be6c3de9a00f581bb0fc79791ef57,10,"Park Street, Bankside",72069,75077
96f1889f1fcefe0920241276eea8f8c9,456,"Parkway, Camden Town",76296,86317
64113ae310725a6828b5c67da705edf0,200118,"Parkway, Camden Town",2363,2489
1cd87d0d280efc026b4139d3024366b3,596,"Parson's Green , Parson's Green",129387,127811
b70a51c1f4cb5dd2668b0fd1fc225886,200237,"Parson's Green , Parson's Green",3799,3708
e1975d03f5334f2218c72131331ccd40,671,"Parsons Green Station, Parsons Green",135180,131293
5091c2143261fc58b97c469571e22f2e,300052,"Parsons Green Station, Parsons Green",3756,3610
2a7e9f9ca66885b8d1399520973fc3b2,2589,"Pembridge Villas, Notting Hill",2144,1903
6337c47ddd94828474396bebe47acee4,337,"Pembridge Villas, Notting Hill",75088,68279
18ecb94b0ec3ee0d1c71725398c62dbb,10625,"Penfold Street, Marylebone",1226,1075
03d45cc670b2fb7164cc4bc69e7ee65f,402,"Penfold Street, Marylebone",42323,37005
2fd933b0e7d8097e6a006e286c75859a,200090,"Pennington Street, Wapping",1608,1479
465eaa8016007abbcad3ce754c0072ad,490,"Pennington Street, Wapping",41788,37007
e1b8350c5e04312ed37af8218d45b67b,37,"Penywern Road, Earl's Court",112153,107685
87d67d2de4dac62b923b655af3ce18a6,3444,"Penywern Road, Earl's Court",3981,3583
4125fdbc1563d07d56c8ce86b309346e,544,"Percival Street, Finsbury",86162,77325
731347ad0eb01e7fdb2c6246d579a8f7,200051,"Percival Street, Finsbury",2457,2169
4729eb4fa71dc2964664a0e3ebbed74e,200171,"Peterborough Road, Sands End",1175,1108
f53a5743586fb495a38778264c2a5f1e,648,"Peterborough Road, Sands End",38109,35922
089c220232b696b7ede5f190d93a541d,200189,"Phene Street, Chelsea",3221,3213
b410257976364a556b30614d476ada60,662,"Phene Street, Chelsea",105006,102486
375126418cf83e0e2b726055bb18fcb4,1018,"Phillimore Gardens, Kensington",3699,3850
52a0000b4724e40f24b5cb6cb21bde04,2,"Phillimore Gardens, Kensington",126236,133524
2496eb852a5eb18342002ba5360fb51c,200033,"Philpot Street, Whitechapel",2950,2805
a6b54fefc2a0c2506242093e402ea4ff,443,"Philpot Street, Whitechapel",89145,83516
c9de693a1798c5a1566a8d0ba3d67fd2,1084,"Pindar Street, Liverpool Street",1265,1538
2eca37793a5d84e398f90ab7e7348749,41,"Pindar Street, Liverpool Street",125627,135438
aa114da62820324fe8028392108c47f8,465,"Pitfield Street (North),Hoxton",133769,117493
d8eedda9fe2f6f286f1808842a41547d,569,"Pitfield Street Central, Hoxton",74770,58931
95081e1b613ba8b5666fd1f6d09461a4,200248,"Pitfield Street Central, Hoxton",3016,2222
3a540caacb518fa92cd9af27450120c6,200152,"Pitfield Street North,Hoxton",5633,5147
48bfee65222ebabbe7a5223e01d1f74e,465,"Pitfield Street North,Hoxton",133769,117493
e1e7f22ae0249753cb0b4439dff0cae4,300094,"Plough Terrace, Clapham Junction",1494,1393
7b3231129ba8bce58b3c556f4cfdec60,734,"Plough Terrace, Clapham Junction",42920,38590
51c08c65d79c3f6d4f66695c59c18046,789,"Podium, Queen Elizabeth Olympic Park",138561,141415
75ce7b3964005f17e2c44157729e1f72,300021,"Podium, Queen Elizabeth Olympic Park",961,976
d6fad80956a184fd338370d3ed5c06bf,1114,"Pont Street, Knightsbridge",2997,3100
314f82da934c3f81f4744586a8c95067,143,"Pont Street, Knightsbridge",92595,98177
3988dee33a29052dfca051bcf82be971,778,Pop Up Dock 1,127,111
2d447d3840c9f37389cd98e4e87244f0,778,Pop Up Dock 2,127,111
